                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1243,                0.72204,                 1.0617,                 0.6709,                 0.6739,                0.65347,                0.31302,                 1.9799,                 1.4053,                  1.595,             0.00019777,             0.00019777,             0.00019777
                     36,                 1.1361,                0.71809,                 1.0617,                0.66971,                0.71272,                0.67927,                0.32074,                 1.9634,                 1.4085,                 1.5661,             0.00019725,             0.00019725,             0.00019725
                     37,                 1.1299,                0.71709,                 1.0663,                0.59201,                0.64156,                 0.6123,                 0.3061,                 1.9866,                 1.3822,                 1.5836,             0.00019673,             0.00019673,             0.00019673
                     38,                 1.1298,                0.72108,                 1.0576,                0.72653,                0.64114,                 0.6598,                  0.324,                 1.9584,                 1.3911,                 1.5704,             0.00019621,             0.00019621,             0.00019621
                     39,                  1.112,                0.71819,                 1.0601,                0.75907,                0.67417,                0.68279,                0.32335,                 1.9767,                 1.3302,                 1.5805,              0.0001957,              0.0001957,              0.0001957
                     40,                 1.1149,                0.71309,                 1.0525,                0.68891,                0.63472,                0.64971,                0.31974,                 1.9662,                 1.4439,                 1.5531,             0.00019518,             0.00019518,             0.00019518
                     41,                 1.1041,                0.71201,                 1.0567,                0.70856,                0.62782,                0.65118,                0.30847,                 1.9804,                 1.4311,                 1.5718,             0.00019466,             0.00019466,             0.00019466
                     42,                 1.0993,                0.69724,                 1.0505,                0.66792,                0.65534,                0.64239,                 0.3057,                 1.9859,                  1.458,                 1.5883,             0.00019414,             0.00019414,             0.00019414
                     43,                 1.1001,                0.69163,                 1.0465,                0.61347,                0.64663,                0.62158,                0.30583,                 1.9446,                 1.4465,                 1.5588,             0.00019363,             0.00019363,             0.00019363
                     44,                  1.085,                0.69269,                 1.0429,                0.71029,                0.60308,                0.61219,                0.28857,                 2.0092,                 1.3622,                 1.5878,             0.00019311,             0.00019311,             0.00019311
                     45,                 1.0949,                0.69214,                 1.0433,                0.70885,                0.65468,                0.66008,                0.32031,                 2.0021,                 1.3774,                  1.596,             0.00019259,             0.00019259,             0.00019259
                     46,                 1.0859,                 0.6894,                  1.047,                0.72573,                0.63525,                0.63244,                0.31384,                 1.9446,                 1.3623,                 1.5848,             0.00019207,             0.00019207,             0.00019207
                     47,                 1.0828,                0.68749,                 1.0452,                 0.6347,                0.63221,                0.63269,                0.31649,                 1.9659,                 1.3592,                 1.6015,             0.00019156,             0.00019156,             0.00019156
                     48,                 1.0758,                0.68685,                 1.0453,                0.69195,                 0.6212,                0.64277,                0.31249,                 1.9856,                 1.3397,                 1.5979,             0.00019104,             0.00019104,             0.00019104
                     49,                 1.0734,                0.67429,                 1.0363,                0.68118,                0.64436,                0.64147,                0.31805,                 1.9542,                 1.3278,                 1.5562,             0.00019052,             0.00019052,             0.00019052
                     50,                 1.0751,                0.68367,                 1.0325,                0.72351,                0.63164,                0.64983,                0.32725,                 1.9557,                  1.382,                 1.5988,                0.00019,                0.00019,                0.00019
                     51,                 1.0653,                0.66677,                  1.033,                0.69162,                0.66325,                 0.6634,                0.32385,                 1.9755,                 1.3886,                 1.6173,             0.00018948,             0.00018948,             0.00018948
                     52,                 1.0745,                0.67183,                 1.0436,                0.69811,                0.66552,                0.66216,                0.32825,                 1.9271,                 1.3305,                 1.5728,             0.00018897,             0.00018897,             0.00018897
                     53,                  1.068,                0.67443,                 1.0388,                0.67303,                0.65006,                 0.6648,                0.32022,                 1.9372,                 1.3411,                 1.5818,             0.00018845,             0.00018845,             0.00018845
                     54,                 1.0621,                0.67819,                 1.0313,                0.66924,                 0.6188,                0.61718,                0.31407,                 1.9633,                 1.4986,                 1.5721,             0.00018793,             0.00018793,             0.00018793
                     55,                 1.0531,                0.66869,                 1.0321,                0.66959,                0.59348,                0.61516,                0.30516,                 1.9831,                 1.3331,                 1.6173,             0.00018741,             0.00018741,             0.00018741
                     56,                 1.0513,                 0.6638,                 1.0351,                0.68561,                0.62514,                0.64009,                0.32193,                 1.9593,                 1.3877,                 1.6251,              0.0001869,              0.0001869,              0.0001869
                     57,                 1.0426,                0.66395,                 1.0308,                0.70924,                0.63543,                0.65762,                0.33051,                 1.9481,                 1.3201,                 1.5922,             0.00018638,             0.00018638,             0.00018638
                     58,                  1.044,                0.66025,                 1.0237,                0.76248,                0.62718,                0.66006,                0.33209,                 1.9124,                 1.3749,                 1.5739,             0.00018586,             0.00018586,             0.00018586
