                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.97629,                0.60023,                 1.0035,                0.69771,                0.64668,                0.66182,                0.33574,                 1.8924,                 1.2347,                 1.6486,             0.00022119,             0.00022119,             0.00022119
                    109,                0.97471,                0.60128,                0.99733,                0.71098,                0.63359,                0.66155,                0.33993,                 1.9204,                 1.2723,                 1.6792,             0.00022009,             0.00022009,             0.00022009
                    110,                0.97928,                 0.6114,                 1.0085,                0.73718,                 0.6396,                 0.7042,                0.35306,                 1.8521,                 1.2002,                 1.6569,             0.00021899,             0.00021899,             0.00021899
                    111,                0.96666,                0.59535,                0.99529,                0.69194,                0.64555,                0.67399,                0.34427,                 1.9066,                 1.2478,                 1.6706,             0.00021789,             0.00021789,             0.00021789
                    112,                0.96106,                0.58292,                0.99416,                 0.7182,                0.65361,                0.68084,                0.34585,                 1.9126,                 1.2429,                 1.6554,              0.0002168,              0.0002168,              0.0002168
                    113,                0.97429,                0.59948,                 1.0006,                0.71879,                0.67321,                0.70483,                0.35781,                 1.8816,                 1.2319,                 1.6494,              0.0002157,              0.0002157,              0.0002157
                    114,                0.96422,                0.59178,                 1.0046,                0.68875,                0.66636,                0.67469,                0.35374,                 1.8838,                 1.2252,                 1.6821,              0.0002146,              0.0002146,              0.0002146
                    115,                0.95423,                0.59056,                0.99384,                0.66564,                0.70594,                0.68611,                0.34949,                 1.9002,                 1.2141,                 1.6353,              0.0002135,              0.0002135,              0.0002135
                    116,                0.95986,                0.59664,                0.99806,                0.72434,                0.65246,                0.66863,                0.34836,                 1.8845,                 1.2447,                 1.6356,              0.0002124,              0.0002124,              0.0002124
                    117,                0.96578,                0.59528,                0.99848,                0.69464,                0.67352,                0.66765,                0.34972,                 1.9012,                  1.204,                 1.6391,              0.0002113,              0.0002113,              0.0002113
                    118,                 0.9545,                0.59267,                0.99528,                0.74138,                0.67706,                0.67814,                0.34776,                 1.8637,                 1.2365,                 1.6251,             0.00021021,             0.00021021,             0.00021021
                    119,                0.96888,                0.59867,                 1.0015,                0.73462,                0.67028,                0.67918,                 0.3505,                  1.857,                 1.2367,                 1.6526,             0.00020911,             0.00020911,             0.00020911
                    120,                 0.9395,                0.57783,                0.99432,                0.74803,                0.64993,                0.67126,                0.34562,                 1.8752,                 1.1871,                 1.6432,             0.00020801,             0.00020801,             0.00020801
                    121,                0.95826,                0.59646,                0.99832,                0.73694,                0.65001,                0.66715,                0.34787,                 1.8855,                  1.232,                 1.6401,             0.00020691,             0.00020691,             0.00020691
                    122,                0.94845,                0.58898,                0.99263,                 0.7404,                0.65626,                0.67336,                0.34793,                 1.8843,                 1.2012,                 1.6271,             0.00020581,             0.00020581,             0.00020581
                    123,                0.94102,                0.57725,                0.98865,                0.70316,                0.66601,                0.67949,                0.35341,                 1.8906,                 1.2182,                 1.6375,             0.00020471,             0.00020471,             0.00020471
                    124,                  0.922,                0.57092,                0.98056,                 0.6974,                0.67265,                0.67704,                0.34607,                  1.894,                 1.2392,                 1.6655,             0.00020362,             0.00020362,             0.00020362
                    125,                0.93066,                0.57129,                0.98475,                0.70331,                0.66104,                0.66685,                0.34711,                 1.8647,                 1.2498,                   1.65,             0.00020252,             0.00020252,             0.00020252
                    126,                0.92965,                 0.5788,                 0.9881,                0.70836,                0.68019,                 0.6801,                0.34796,                 1.8703,                 1.1895,                 1.6458,             0.00020142,             0.00020142,             0.00020142
                    127,                0.94042,                0.58396,                 0.9917,                0.69966,                 0.6573,                0.68319,                0.35387,                 1.8512,                 1.1941,                 1.6336,             0.00020032,             0.00020032,             0.00020032
                    128,                0.93023,                0.57847,                0.98493,                0.73365,                0.64465,                0.69024,                0.35426,                 1.8426,                 1.1919,                 1.6565,             0.00019922,             0.00019922,             0.00019922
                    129,                0.93246,                0.57817,                0.98953,                0.73802,                 0.6605,                0.69482,                0.35366,                 1.8612,                 1.2002,                 1.6714,             0.00019813,             0.00019813,             0.00019813
                    130,                0.92717,                0.57412,                0.98585,                0.68842,                 0.6973,                0.69163,                0.35602,                 1.8673,                 1.2285,                 1.6561,             0.00019703,             0.00019703,             0.00019703
                    131,                0.92662,                0.56695,                0.98905,                0.70504,                0.65501,                0.66474,                0.34648,                  1.829,                 1.2253,                  1.636,             0.00019593,             0.00019593,             0.00019593
                    132,                0.92774,                0.56908,                0.97975,                0.73176,                0.65813,                0.68074,                0.35711,                 1.8523,                  1.198,                 1.6249,             0.00019483,             0.00019483,             0.00019483
                    133,                0.91368,                0.57021,                0.98079,                 0.6799,                0.68942,                 0.6798,                 0.3531,                 1.8538,                 1.2186,                 1.6412,             0.00019373,             0.00019373,             0.00019373
                    134,                0.91654,                0.56517,                0.97837,                 0.7089,                0.65298,                0.66896,                0.34717,                 1.8539,                 1.2093,                 1.6539,             0.00019263,             0.00019263,             0.00019263
                    135,                0.92121,                0.57161,                 0.9796,                0.69258,                0.66239,                 0.6633,                0.34802,                 1.8829,                 1.2455,                 1.6817,             0.00019154,             0.00019154,             0.00019154
                    136,                0.90847,                 0.5652,                0.97574,                0.67782,                0.66918,                0.66048,                  0.349,                 1.8844,                 1.2374,                 1.6945,             0.00019044,             0.00019044,             0.00019044
                    137,                0.90728,                0.56431,                0.97287,                0.72029,                  0.671,                0.67048,                0.34778,                 1.8651,                 1.2023,                 1.6658,             0.00018934,             0.00018934,             0.00018934
                    138,                 0.9019,                0.56064,                0.97897,                0.74115,                0.64529,                 0.6775,                0.35415,                 1.8667,                 1.2155,                 1.6804,             0.00018824,             0.00018824,             0.00018824
                    139,                0.90499,                0.56264,                 0.9794,                0.72944,                 0.6601,                0.67531,                0.34989,                 1.8662,                 1.2267,                   1.68,             0.00018714,             0.00018714,             0.00018714
                    140,                0.91868,                0.56039,                0.98245,                0.71124,                0.66193,                0.67104,                 0.3544,                 1.8684,                 1.2153,                 1.6858,             0.00018604,             0.00018604,             0.00018604
                    141,                0.90359,                0.56368,                0.97888,                0.72938,                0.65769,                 0.6853,                0.35756,                 1.8666,                 1.2503,                  1.689,             0.00018495,             0.00018495,             0.00018495
                    142,                0.91081,                0.55805,                0.97643,                0.74862,                0.64155,                0.68432,                0.35339,                 1.8839,                 1.2171,                  1.698,             0.00018385,             0.00018385,             0.00018385
                    143,                0.88685,                0.55003,                0.97293,                 0.7451,                 0.6466,                0.66795,                  0.351,                 1.8749,                 1.2071,                 1.6752,             0.00018275,             0.00018275,             0.00018275
                    144,                0.90544,                0.56015,                0.97718,                0.68369,                0.68298,                0.67764,                0.35317,                 1.8662,                 1.2278,                 1.6793,             0.00018165,             0.00018165,             0.00018165
                    145,                0.89075,                0.55127,                0.96966,                0.69401,                0.68698,                0.67469,                0.35242,                 1.8811,                 1.2149,                 1.6892,             0.00018055,             0.00018055,             0.00018055
                    146,                0.89034,                0.55054,                0.96947,                  0.722,                0.67904,                0.67525,                0.35536,                 1.8554,                 1.2065,                 1.6797,             0.00017946,             0.00017946,             0.00017946
                    147,                0.89236,                0.55378,                0.97244,                  0.708,                 0.6885,                0.67375,                0.35677,                  1.868,                  1.218,                  1.683,             0.00017836,             0.00017836,             0.00017836
                    148,                 0.8893,                0.54726,                0.96949,                0.70411,                0.66209,                0.66798,                0.34947,                 1.8492,                 1.2163,                 1.6725,             0.00017726,             0.00017726,             0.00017726
                    149,                0.87775,                  0.538,                0.96734,                0.72292,                0.66556,                0.66794,                0.34892,                 1.8543,                 1.2321,                 1.6776,             0.00017616,             0.00017616,             0.00017616
                    150,                0.89496,                0.54988,                0.97228,                 0.7313,                0.66073,                0.68459,                0.34976,                 1.8625,                 1.2335,                  1.683,             0.00017506,             0.00017506,             0.00017506
                    151,                0.88167,                0.54104,                0.96907,                0.72281,                0.66769,                 0.6773,                0.35194,                 1.8565,                 1.2229,                 1.6642,             0.00017396,             0.00017396,             0.00017396
                    152,                0.87957,                0.54253,                0.97098,                0.73006,                0.66368,                0.68125,                0.35633,                 1.8589,                 1.2135,                 1.6782,             0.00017287,             0.00017287,             0.00017287
                    153,                 0.8771,                0.53977,                0.96304,                0.72645,                0.67389,                0.68547,                0.35904,                  1.854,                 1.2157,                 1.6829,             0.00017177,             0.00017177,             0.00017177
